query_id,category,setting,old_prompt_sha256,new_prompt_sha256,prompt_identical,action,old_ranking_sha256,new_ranking_sha256
conv-48_qa_39,1,b_category,a60e71e8b13744c32046c054b2fea73526ec3b2ed59fb0567610c232c3bb69c7,59e24084898f905a911cc267729f908359df05c7c61bc7d9981611192899ade0,0,regenerate,baa631dd49508255e073e04fe044b0cc32d0b6f60668c9c5fac8942c7cc88bca,103af35ef85f6f26be2ea2bb1714179301f1dd4dabb9daf8ff3dc8c6c01cdaa8
conv-48_qa_4,2,b_category,f237f4c3f4b922f6490a57e2f314987d0877bfeca151b29d19dea54aa3a72bfc,d24f80583ee142b89f1d269ff38970b34379e0c286c64150bf2b8624730e87e4,0,regenerate,0b993b13abad9d00a333549a128c913094d80433e957d239107092b9ac4aace6,705fd46d0fb28dab7459cf649bc16608f8d575bff5fb7f40e9a3b1238643bd70
conv-48_qa_40,3,b_category,7629ef975e52c2647eb1b8d50b57fd4f980a06b9b2128daf6b9089d7a28ecd18,8b570c4fea75d79ce94855523bd5ed20d0bd9d438b867d2ad0b21e1b89f9024c,0,regenerate,3e8c413bd24f432ed7fb1a165722c0692f7a626a13b519740f99c25b37a7a41c,96f1cad80b2ec63ce930dfdf832bf26840cbb1e3f9e4c5df76566412fc7c6b41
conv-48_qa_41,1,b_category,aac28957a02447c162a7cbfeaef690ad6e8814d59b44afd6abbd50cb2d6fec26,9328d850fb65abd9c56118917a9381bfdbe37f7d20d74a19c183274e68b4fe67,0,regenerate,cd81e830b51bd9209f41198bfcb5947fe671d4e13e4d227797c6c83e3e6215c6,5f027f275ab10fb0433d4a21db0c299b0e52ba0b0afb9775d50866dda23023f9
conv-48_qa_42,4,b_category,0b6d4e55a53e00a9c06ac7b80ea7396bfd9b392354ded7a8e8c471542e958c77,51e2f73bb5026ee7cd2c155c509c6e0e908ff9553141712b411ba09c7bd2f422,0,regenerate,52e2bf345e2c4ed3a8cb1154aa06c14be7b79d4cb1212f5921a23f8006ff4826,bb239fbe109baf6249cf539085291e9138be70cf9a589ad48b24faf21512b2d5
conv-48_qa_43,2,b_category,58c71f0d0e1c0148331a99c8370ba7c138a8c803e57ccd879895cafa06fb8670,cea9a7793ac73c8c3aebd124babf92e96e3b4b5b9fd8006bf0248ea85b112d3c,0,regenerate,d1bd9c6ca1fbe6063362fe27e4a7dc13c1058f68f5b5c78f4f389d5ba60df947,6125d4aeb0af3c26d43e3c295f96a6de55ba51aa3467842898f528097e0e14e5
conv-48_qa_44,2,b_category,e5171f8fbfd20427b6beea8cfc5dbda23bdd6907d26c7b47fb1b8384e2a7f7e4,6ecfc669ae6505ffde64a5de4ee0e24ef171a7d0329e79a635b7bf70a69cbb73,0,regenerate,b0aacf17ec52261ed149dd49757941b61867ac65a8d70fa2ccabf87eb34ec6c9,b5c5ed0771c28d8e860832c713000ff98288bb5fcfe08cd9747c6e9c44552b1b
conv-48_qa_45,2,b_category,a7f0e404ea4bbb309bc971ef5b4311b94ea196e782d177bcb073cc207f6be9e3,0449b35e9755144cc85453b8d4eca23df00dcf43d66be7b268816864276b2669,0,regenerate,da82432609c14b41956e8d19b90aded654b64034bcff16ecbbdef000ecc12cf8,077316f998edc82704d61878f832699d86ce0df4375ecdd846906b3b38d4c834
conv-48_qa_46,2,b_category,c1d22694cf97a006de60cb1f574accd2965ceae489795a87cb5bbeff474e21fd,2d87dd44b33b262731e2a66b8e13748cc383e61e0d5f29bca439458a490b9f4d,0,regenerate,d3e2352ccb21f09bdc9f21f0f826d5ef855c243a0336bf89f3e5da5b43c25425,fcc90bd0058ab5bb6f69ce54930dd07a52d801f89ca84e21d607e3c80a43661c
conv-48_qa_47,2,b_category,9a17cc88a8ba87ef6baaaff5ad7292bed9bf0cacb7a91c8ff55d467360298b4a,16adf45ef18b4b9781abe02f84e28d927a98e33fb1d162092dc8675b2459d19e,0,regenerate,bc43e10bb9c9359d488d48a527d0e6144cad8faad34e2b79dea3510b99dc1741,7ac2af46ffe11d6182322a4131162f842e770cec761651672d7d19e350e5ae68
conv-48_qa_48,3,b_category,bd085d436b8c29134583ba3d17b4a888113e51f7a2bbe49acfbf07ed4068bbbd,db6143d3211b365f76193695a4220b4e3308c5a76cb5b74a8fcb9796296cc3e8,0,regenerate,cf565277672f067e4f8cd1f3d55948ffe94f096202330cdcb332702ae699743b,05ffbfacb7ccb7eb8a482ea54079cb6fecd81cfa618a77f4ec067eb2874983d7
conv-48_qa_49,4,b_category,a3dc030c38dfae2870e6fd0b740df0a1243c4c7cee21fa6e8c517a5b186769fd,364e783b03d34c1b44f1cde4383bce545f7b9ae207d979b78858a263ba40c24f,0,regenerate,1dc549b8f6f00c3e754696efde6c9b797c4b87558c0c8b24344f6878dc97e192,ef0379fac14ff6482d1b014d1f06f762a93e906605c2bd148afb23f1a8673ede
conv-48_qa_5,3,b_category,2ba6c79b774ce5d45661d9bd0b618bb64d9f1e57fd5226dfbe553332bc793aa2,33886ea219139762b61f8283a1d83a2cda428ffa665acbe8b414b244022d996d,0,regenerate,56cf3ed4cc32777fefaf8cb5583ea9a81249a8a490d48bfac98ffeec6872936f,41c811928a50d5339be594215ade77b005a26cee9606ecfdca1095aab292baed
conv-48_qa_50,2,b_category,7f450033024e6f6ea0612c0231c5282a460260b78a119a1722f7ac0990925c97,0aba4af3e80458cca0efd57f36f66621e9b1ef388e1fc21760a5fec6ef8dcc03,0,regenerate,e4fd6e0ff8072665475d0846b2439262a832e4c90407fd1972b7720f5d7c8e61,02668f486ce225e51a2bce8c0e77e18480f7c7443257afc466a3f49a7ad45b55
conv-48_qa_51,2,b_category,22c510bc76557383cc9de86b49f6d094d83ee201c7eafad7e06e6b5fc4b9cff8,7b4b5a59e86883f8009880a4b8c3d0377f72a365981e17706809ec81fe560fc1,0,regenerate,4727c2e502ba9f98b933a50d358496be7e26709b3f7509df4ff6d4548a2c44f7,f989a68d89a1813a83ede1807e2c8e5bfb6f2858fae7396e053e6d5866bbd3e3
conv-48_qa_52,2,b_category,727351f260717d34c3e083da2c63d6e3a70631ef072389c553bfb5d3f7dff74c,2df93eedd89ed0575612d315a87ae094c3f9492ccdfc5b420e6a7e0197655bc3,0,regenerate,3cf7f056483609c54305057407beb4956297b75c96c341e77140b9420347d49a,dce80939179e54032a67584a55fd9e781a0e7e89c1cefd089e2cb4f643efb980
conv-48_qa_53,2,b_category,b979d353e1c7e369accc43cc5d6a32b448679556b5c40c6bdadbe3b151bf0700,2a88bab249225a09f15f179e05dfa7aa5aa3e8a36b034046023fe81d566a8f92,0,regenerate,5a62ff8a911ddde91bb73eba192b22cd6ac94b849ca205c8b8016559eec897f3,4c234dc00016efe03d2bcaa753505832c5a5d298bd34de0dd8223699f162432d
conv-48_qa_54,2,b_category,3b7dc7ffec5e774d7adb4f344b993edb0efde356ed37b2e214bdab9aead3da43,a69026d3ab4d4325c923a6eebd9bea73ccb8cdf48c08f0970228c4f125ea58a0,0,regenerate,71916143c8a5d4f7bbb31693f040c3fd8cf89f880e02ef6ef685d1d5d617a522,4384131ec6682186b4172ec5d2f83b24422de0311a202f7a5c3221e483b54a2f
conv-48_qa_55,2,b_category,d79965ed204123983b7fd09a70d51c1cbcf0e1c1fe9a27cb8c3889e3a31facc8,e727ec990cfcad837659046b76d9843f85119ab0d9394d53118e6defc26d4e92,0,regenerate,7cb23350ae67f07985a28431e843f6e45392f31211e1f4ffa90b69f0b22fdf85,e4c76abb08714cd06b5e27d2e48e9b0bb3176fd246b69338ca9a149130afce5a
conv-48_qa_56,2,b_category,cfe3a623bb6b56ee5ba32f7d27e334344de167f08e2bbd2e2838170e62c8ccfc,fa7572a5a10cbef628ca866f35c05d28291b75e4543326dcf51f543a6a4c5346,0,regenerate,ab9ded1596dcba06a5898b49c4d2d9d490b4dedce13724e8a3afaacc4f106b8e,4d94f825ee5dfb5291ab04af9196652dd3b3f6bde85039337c5694b2b89c79c2
conv-48_qa_57,2,b_category,8f837e7651117d5240a98ef6877409c914bbef569f42ca10c8ed5fe870b17511,1cd1e9efcfc7f8e85a1ff42efbba9750e6bd0ff9c5edd5e9425e7d53dc5417da,0,regenerate,8ad6a9a3773a68464442988aa5045059ede84f2209cd70d7182295dfbd8b2a2d,3336b685c25e6c445fb9770590ef78cf0ca1be776250cb3503fee06cebd9fa13
conv-48_qa_58,4,b_category,2c8929a8e61568edbba68e0b150a1d8878ba16ec601dd8c322e2711701214b5c,d81af381326dbb9aae591dca18a82c30d8370e2849c64b8f9ed9671776584575,0,regenerate,8b22ce97b2a0dcbed913d85735841aebd1843c5e5e583fec38cce65d5d0d50da,c87e1be81126c9b6adbe6823ebe6cacdfbb4806517993554039c06b5b18de2f8
conv-48_qa_59,4,b_category,684a25c7b3739ed9a7e5a9eef33ea2a9a06420ff118f7520f1856fe720c004d7,fb7ae3dd4d678afaaf8a3f44b2c2c2f3ce6ee75711a7f17cb510c4f992c41ceb,0,regenerate,cd14b3b5d1e030eceb5e47f110e7ff86bbb13e15228da8caa91e1b17e0734e51,d91c5cd47c41d8b638ef7ee7b4bfbfec816d200756ce5fd1c475a5f5a6a2e1e4
conv-48_qa_6,1,b_category,f9cb4aafb36d354a2d0575630e4364b655b7a817ab4ee02cd3d59c867fb5327a,ed9c43ca70ac9b17bc6e811b453f91ac4991825733df9fea021a88fce766b671,0,regenerate,0ee18bf48294c964a3694cd949845fd5cafe013c91196ba4d7457e931f9287d0,3cd26232f62157d0a09c2fdaa2fa5c1897e2ec37eb6b0dccf36be42683a364a0
conv-48_qa_60,2,b_category,a0560c065d37ef7ac38d9c1f496ab7f57d5a5cab161f5d8928b518f054a93b6d,925085908f1f09c3233029a5109bc8495f1f615c88a837751cfa61b709b30f3d,0,regenerate,b116c6b0f4cec7a24180a8bef6120243e8f12f07a8dd21f20b91a909ac8867a1,bc4321ace4dd955182e7269dad5066ff6ce8e93219cf12af1a19f24f62e48de1
conv-48_qa_61,4,b_category,d85ec807cbb946054a9f349d3ed4539a4554af3a5b5da67a6669f0952f3876c2,9dec6b8d1100695572b6fa4db4bad303ce93af1dc0f63a8d0685d9feeae62aae,0,regenerate,23496c83220cc508a235ae246af2b26430a2d53e26b3b7d0a1c7cce64734fa18,5e07ee981957beb3d625abdca47b2765e1250e3b7ef4940fc7f3796e04a927c7
conv-48_qa_62,4,b_category,0cc528d2ef7c50a67705a201a38e66fc58f95ae110bc1e404fd4a985438604a4,62b5dbe99c5c28b8219c4d3f14819644972561a56e8d12c8fa30bf7ae88eadac,0,regenerate,45cedb7d468027652488105dc32e11a4f3a8a830ed80e48dcc921a60bdb57a2c,0aec78408c31e7983779f0b7c09b8b8912fe9fc60e83c47e353f946daecbca5d
conv-48_qa_63,4,b_category,d2c4a2d600aadd1fd302ff39126bb8055201a8701a74c0d068414184c4b634c0,7fb5cb76499f164fb8e86999e2705469c04cefb22e546ed747282afb3f515ca7,0,regenerate,10ad18c235ce3807e5344020b80f62d3738c538189bbb676c8203703c97cc9a2,7e6d195d266f0db7cd81bb13da6c42deeb06243ff389d7f0dce54a8a14d659c5
conv-48_qa_64,4,b_category,72f186252eaefa34968b170b1714b470b122db473ea5b1d286506c1fc2783dc9,14ba89cebe6ed7fb48ba3d16c2cd5546941325d813e8568103993a9686439adc,0,regenerate,96af23494dafa0b0caa4d541ab796e6c4a05b4784217134a9c63cadbdeb35151,4840f2f17476d8e8b5c130f0c02672b6ec3af53685e7fb51225ea3c45496b0c0
conv-48_qa_65,2,b_category,69caccdf83ee15b66f5c88d766c41e21cf68e7f53c50386ea88567cd7e68ee91,944161a795d8277436d38bc795087929a5b6493868ed1dc0b4ebe047a787a444,0,regenerate,a4fe9432b5a3c9ec5c76197dded44fa361ddfcb79d4a06a77cddde46072a42a6,98f49e547587b5fb5292762c847140d0d89d52eb3bc127b61583d7d4419df240
conv-48_qa_66,2,b_category,d4bc61b3c57f7f5caa6bb90863ee87aa038a4944facd52b620a7d6a71531710d,f9da4e8acc4420363ea303a8fd9f7217269516cdae04c2da6c188b5fe3025567,0,regenerate,4f120f02defe9ac73ffc74feb46c38214fde8bcaaf8a58a559eadfe669f32210,c22b6cd8cc69fd39b9c5d081321cedb2b07d1be1a852451ea28e5f75b61f396d
conv-48_qa_67,4,b_category,8607d30605353bebfc547f0a6490324ba618481e97cc912777406b1de717963c,d8bcd89893df3f392574a1eaad3141c46ea56954267c51b323519ee9ab7007a7,0,regenerate,d0a67d2c7873f89bdec5cc20d71732d17e08cc916a675a33b9f9096c122399a4,180f2045ccd853716b340aaa15276b1f069cf7cc04b4684675df7f338985f829
conv-48_qa_68,2,b_category,49324d80d5ff1330edf86eff0f2df598fb7265d1ea4e2a2a78df6421c7777f37,9346fa242bc6cf45f3de3f87bb832f9f6d0310892348060cde9e1882b0386101,0,regenerate,02db199449ec99f60ac68ee18d0447dbc59bf4ee2c22c099825a971f1e6762e2,8bbd1a16aa9bd2062006cbe27519029c230e7c3d23318b9eb052b1e35f0cce0c
conv-48_qa_69,4,b_category,be447da14ae91882b38014ba57d8cba5f6a4b799c503ca4c4943006e76a4d0c3,86ff67c07d087f89699c3b5db544403ae53a8124810d43f4076cf249df509668,0,regenerate,b75a55dea34db2d55028a6eb49be82f95cdddc5bbd139ed58a5ddd51ff2f4dea,5cfc7708649886037a8f1a51ce3716cf526e1c0853b5b6ef35aad0d42a9e7556
conv-48_qa_7,2,b_category,ea1db3a0043e25e488fc855b573534118d5583a725611435fae87b69a6597f77,ff7786e8a70ca84de0b1cebdf43318aeb0ecf1e44b0cd5ce3c426cae46888b7f,0,regenerate,3cad0a1164c59095075a684a8710a53920a07e6067ed9059b0275ba468d8fcb0,44c63fa58655027b477da79ba66f076829a7c5b47e38aaece266f25a4884ff5b
conv-48_qa_70,3,b_category,6e8c96b99a53912c5cdbfc854a8f49a4370a756668372ab6c2f9656f6811d538,f95191e90f224eb0d4188fd3e236f55da56e30f98d8df3b78c2560edb72a10e8,0,regenerate,e3f7a3b6b980a8301ced04ef0483b9ad4cc044aafb5ec24894464ba972edf8a1,e904263514fad70fdd7e673bf7c341c43c5a9588e8bbdd4decd038f6c31fd809
conv-48_qa_71,2,b_category,ce32128d35f3109edacb6ae5b218596d8e07d0145d56561bd30bdab6ccd3250e,fb9f3bab50e902d6feae99ab77d9effe2fc24ba12d0b593860a5b61fc41f38ec,0,regenerate,0a6ec92dca25b1138290ab29ee62cb6caa386563b803e464585db99cdf29e926,66fb59d20e291d85353e650836bc4ad66316b6ae919576242af85100aae20acf
conv-48_qa_72,4,b_category,c6233a3fab357186b76a33c1e02c7767b481ef8f984899adecc4d60b92b31b8e,78520ca488c546825389104176440215a5a1215bbfcda2c5d6f6c71ce1491b6d,0,regenerate,7636a7917995f6c6211785e1b71f9046e2688f94768d93a194e2152f86ad1ea1,b073e25c5f670250d48eb7299d674cc20184875e711a322f42a5f2d69b88746b
conv-48_qa_73,1,b_category,67540a202f74f89c8ff573a46584e20a6d98fbd8f72bfc6fcc2ae541abcd0b03,e7b880e2ad7dec5fb6466965a316a1f246f74012e87f0d2dfc26e50ecf5d3919,0,regenerate,9f921e6fdc2f74f3c00dda268fb7c294a2a84df59a5b060c00aecb607b785243,398884af8758624a7b6eaa54340e6e78ed1b88aa388b702b9782347c2657d476
conv-48_qa_74,4,b_category,76c2ec295bed31caa0917af5dddebb17825b70cad149ffc17489a437ce5e15ba,5bc56230e087963bd801446fe59f5dc5fc284cbc5f4012d68a8988755cc9398d,0,regenerate,1ad516dd09690cfbc83054f929b05240cc0c62fcea527f24e3fa202002899ac3,da50765e8835dbd8b0a21bd30478e2775a5afc3e81a6776bd5db4408265ddf0c
conv-48_qa_75,3,b_category,03115e17ba28ad8b080c78e50e5291cfb67cadd8fd2403c9925b39abd42189bd,14b9cf65792f194b9bf6dbd478c2d52b7375a865de2799540dbe7fc3b9899a95,0,regenerate,f7322a9c67cfd63fa11bfedd36a40db1ce0720fece0b5262299ad0b4876f6913,eb8bc194dd9d3e4704a679887d33bd00626ba7f7414f5874111adfe3e3c9e59b
conv-48_qa_76,2,b_category,50cab78907f31837d4af71091ed1762221e0d41f6a89d306212f87f9b3c2ae8f,39f594745e69097303ef8f8e33a2f381b25a44e9b7bfa5c1afa01e2b9e2195ba,0,regenerate,42217fe73759a7c2ab42e417fc3e61e81b600e0d04a168358f651eb80cab1f11,144f79196d5cbd2b0f1f82ceb47a5c6836a473d993a7c3fc14f7351a31a876f1
conv-48_qa_77,1,b_category,2331ee0acc8981abb3a8cd9f153b029b6cbb2573711a66dea1a3cc94a752caab,a9d41af94656f3bc5f65a18c05c7a737b70dbf168c4370576f49fb9a3367b363,0,regenerate,c58534608a15f1712f6f831f41268c97862e6b0a5ae5c75826e9980c38ffb117,ca45bdfbda9fa979979c951386ac1d34b7b591f01cf25c2ef09d23c9275d2b00
conv-48_qa_78,2,b_category,a2b2e895ec5d2d688ec3e67da80fa5cf1aa50022e4ed17fc32bc5a7f69668932,c40ae7ffcd662f27bb4d00a48daff9d3e0d923e47d7dcd76b20e1bdc856b8cef,0,regenerate,693a43b19ff1dc86ba796613dedfe4c16ee2bffe969a2d4a3213c526a5027a2b,c2a395a95dedbfd9b3872f746f15dae437fbf1e2aaa977a01c842b6a2097b82a
conv-48_qa_79,1,b_category,8aff495a44cfb7d127414da0d84f497ff106eeb4ac791bb26ca6d30402429917,da5e15a06bb2123724cdc1eaf682a4e5293f8c7c9853b3bd229f893dc3d0948c,0,regenerate,d6a9949bcd18eefb246f6cb43b6f596b75f9d6d47bd493caabdafe6b22c665e4,beccb1f6435a8db341e566430e4ee084654fe7c396e37fcf689e9b9e52d09638
conv-48_qa_8,1,b_category,f5ab9df4ef4eeef6b6264c6e7b242ee1476c26b5c5cda17d135eb4c38323e13e,08de2ba33154a060f733d9322ba0972be837f28a86953b6189740046326b98f3,0,regenerate,559f51c80ddb8847643a26811beda833b8b578018a4cfd5857a596e88262e841,429910b22ba2cde5be5519f0f00e3b52ee033788236c792a351b0abaa0e84421
conv-48_qa_80,1,b_category,294da43b066e0c75668d5c81c8c50ea4626d241f7afc856fd79bd4723aa23d9e,533dc44e9616febd872db62859ceeffc3365596bd447ce8042557cc040828bec,0,regenerate,58b913c62f6b1bab2e358430b2b2a41dd25cf5b4b376fbc731aec8592f7f9ec7,218f457ac5bc98bf8526378f66263778c23c5497e1de32a54cdbd6590ebb4077
conv-48_qa_81,2,b_category,ee0b954a0028b01e8dff8d7b2afcdbd1072ad5985ffce74a96e599d9a81d7d1f,7fe0d7e95290bf76753f4895aa6acaedbafa9a18005dfbea83b89eb50c2a5e1f,0,regenerate,3d1661dcc32790226486a449453971fce2b00bdfd4957b662d64dde46bfc65ac,23011d92d595f7c2202da7997226146e5be28483e84258603970a6ec3cbc7837
conv-48_qa_82,1,b_category,be9d0ce9e406f7f8fa8baa0cb8871c988fc95febb577395cae88450c4f9d4576,88be3af6ec1bc91fd62ce76303b105a9b795c1e3fe5f7cbeeca633083e5b7bba,0,regenerate,3050204045a1850c3e072f81aec7fde387eccdb739f1e89b626ad022387f8a01,50df50a554bc1a548f74a3be92a20d9d75d6f4c1cf4680662a9348dd2223a995
conv-48_qa_83,1,b_category,26e26d8139dc0abcb41d390b72f0454c73cd7eb7f8a7217ddd3241cdd03eecee,1dde774db88e1c8a58c80668eae0a3f98ec917caf8f223b4dcfa81bc5929aaf1,0,regenerate,ae10f85ae980cded585a8459724d19af6ca69df3f65279cba148724a26963ead,fba8eddc42c20cb2ee8a696f7ec150281339b8e8c702792b07d23ff0aa935dcf
conv-48_qa_84,1,b_category,f759944cb396c77941f806e67b017de186ca8765cc1537d558a99bd91af3f817,760255192841f0564f7928bb939fb0e5203662eb542c40aa535e82417bd91d75,0,regenerate,ae3a9be2ff65fb93a44e7ae357d3aae5fedc2f91d72b110292221f4b5b5d710c,e775fdc1f6e16356596f53c3d60abc78397b7aee54bb678fa3f1f35b51f830c7
conv-48_qa_85,1,b_category,5eacff230b1921d969d4a9a363d1891b6d8450ad238cd6db58b615b96ff944c8,89d9e2e701146b0c4f2dc1fd940a9c2d859c0d115cf53708b7e7a9a428292bf3,0,regenerate,6d6c1ed812433952acd3b7584ebc32e051732b0d584da43ebdd1d28d2331d916,1faed2f4aab09ff474206f7fc044347c969bf569d78ee9ef6802a2936719416d
conv-48_qa_86,1,b_category,d42bf18cee5dd49664bd0f6995ed8e1714967853a472ccd6c6bffb1269a21e28,bf87992289782ed82bb99e6feeec422e8824bed824cfdedba1b32b18d7b836bb,0,regenerate,f99ee5e76567ef97079f4825098acc883ca27dfc5d4ffe6cf492744bd894004b,f39b8858866133aee89bf5565ebb0c3a64f1564e6f0a04a0ee3e728393557062
conv-48_qa_87,1,b_category,fb16d2bf479480a2a06e776eeeaade1e38748192e7bb52d7b882e757fc807c36,d023d01059cd13d4a15522afd1243242a9281d36e1dceca48d71a59835cf6551,0,regenerate,33a20be03eb7b9c162e5f8036f0b0284a0134356d9d07c5186bc26cce875622f,1d630994eeec7a98fc4b0c253a3e49c6e335590fe48c63cc9e344d09e211f8da
conv-48_qa_88,1,b_category,0eefe0e865e9389098d403879bbfff48478e6a959189d4f5b7353644cb70e6fa,a252d01827cadf1973ffa46896a34b570422fdaf1ddfada409cbd4a61b3b027c,0,regenerate,eefc06815133f2b9ad38c18866051c3f3bc9f4ad2603a48bcda5534407afddda,4c238fdb1043ba7b4cbc9fc29b5b0017fc6b258e671fc7798ef319053d10348f
conv-48_qa_89,4,b_category,8908bcd3dd08d3df79afab57bf04f5dff11f7f13841d6038cd220f7a6f6f2aa7,54f2d5f26df09450725d1bc077457a0602b3516b3e74f430583e853670c69fe6,0,regenerate,f276ca763d0dbc1213fc43e8feb4ce66ba055bbc7e66bbf4a07ffdfcfc9e135c,8c345859dc11eb47b0392d1a029f3f0b595180c65b41de329ca40b0e5a346143
conv-48_qa_9,2,b_category,05b1caed0ce869ac5231d26792afd03c2f05a6da773cb89898e808f4222ec1b2,826203f1e211d7eaabf5389980f353a96a4ea118ce7e31774293237e24849f50,0,regenerate,f946c6b2a2a4cbeea7585975cbbe3f5d9d5d35f551a71eb4bb98810cc0aae479,2ace3d4ae79df4b5bc612a1e8cbdc33770b1d663abf00b104268b3acda8e1a2b
conv-48_qa_90,4,b_category,a9cea808317a3b745da50c1e0e60e2b1c30d6dd5ca19d9e0de17c32a75d1e433,68c30f28396fea60637c131cef6f928fe28106d9faac2625bdcade350a65c8ca,0,regenerate,7edee45f98b4e5633afa271890e5af40dbf575dfab4c8baf92052a554d4c2734,03bb1b05bb9fe74c4aa4e658ce5bb6b897973027cce7b8f49d55820307f8d766
conv-48_qa_91,4,b_category,0b6d4e55a53e00a9c06ac7b80ea7396bfd9b392354ded7a8e8c471542e958c77,51e2f73bb5026ee7cd2c155c509c6e0e908ff9553141712b411ba09c7bd2f422,0,regenerate,52e2bf345e2c4ed3a8cb1154aa06c14be7b79d4cb1212f5921a23f8006ff4826,bb239fbe109baf6249cf539085291e9138be70cf9a589ad48b24faf21512b2d5
conv-48_qa_92,4,b_category,52a6e9667b47cec9bd42df63f803cb1af5f6cbd5a2a1b072d81f9cb60b705f89,d81af381326dbb9aae591dca18a82c30d8370e2849c64b8f9ed9671776584575,0,regenerate,6aa5bb9138a546df4851b4d78b2072475ee0c30cafe7820b7f474ba13211664d,c87e1be81126c9b6adbe6823ebe6cacdfbb4806517993554039c06b5b18de2f8
conv-48_qa_93,4,b_category,d85ec807cbb946054a9f349d3ed4539a4554af3a5b5da67a6669f0952f3876c2,9dec6b8d1100695572b6fa4db4bad303ce93af1dc0f63a8d0685d9feeae62aae,0,regenerate,23496c83220cc508a235ae246af2b26430a2d53e26b3b7d0a1c7cce64734fa18,5e07ee981957beb3d625abdca47b2765e1250e3b7ef4940fc7f3796e04a927c7
conv-48_qa_94,4,b_category,c8e4c023d17c7a4c065d51f670e439293401a49fab9b900570e27c2d9157459c,62b5dbe99c5c28b8219c4d3f14819644972561a56e8d12c8fa30bf7ae88eadac,0,regenerate,e5d32110ad1143e494fdb3b34d5a53c72c9c04ec1e1b0fd3725c2614a8bc543c,0aec78408c31e7983779f0b7c09b8b8912fe9fc60e83c47e353f946daecbca5d
conv-48_qa_95,4,b_category,d2c4a2d600aadd1fd302ff39126bb8055201a8701a74c0d068414184c4b634c0,7fb5cb76499f164fb8e86999e2705469c04cefb22e546ed747282afb3f515ca7,0,regenerate,10ad18c235ce3807e5344020b80f62d3738c538189bbb676c8203703c97cc9a2,7e6d195d266f0db7cd81bb13da6c42deeb06243ff389d7f0dce54a8a14d659c5
conv-48_qa_96,4,b_category,8607d30605353bebfc547f0a6490324ba618481e97cc912777406b1de717963c,d8bcd89893df3f392574a1eaad3141c46ea56954267c51b323519ee9ab7007a7,0,regenerate,d0a67d2c7873f89bdec5cc20d71732d17e08cc916a675a33b9f9096c122399a4,180f2045ccd853716b340aaa15276b1f069cf7cc04b4684675df7f338985f829
conv-48_qa_97,4,b_category,be447da14ae91882b38014ba57d8cba5f6a4b799c503ca4c4943006e76a4d0c3,86ff67c07d087f89699c3b5db544403ae53a8124810d43f4076cf249df509668,0,regenerate,b75a55dea34db2d55028a6eb49be82f95cdddc5bbd139ed58a5ddd51ff2f4dea,5cfc7708649886037a8f1a51ce3716cf526e1c0853b5b6ef35aad0d42a9e7556
conv-48_qa_98,4,b_category,c6233a3fab357186b76a33c1e02c7767b481ef8f984899adecc4d60b92b31b8e,78520ca488c546825389104176440215a5a1215bbfcda2c5d6f6c71ce1491b6d,0,regenerate,7636a7917995f6c6211785e1b71f9046e2688f94768d93a194e2152f86ad1ea1,b073e25c5f670250d48eb7299d674cc20184875e711a322f42a5f2d69b88746b
conv-48_qa_99,4,b_category,76c2ec295bed31caa0917af5dddebb17825b70cad149ffc17489a437ce5e15ba,5bc56230e087963bd801446fe59f5dc5fc284cbc5f4012d68a8988755cc9398d,0,regenerate,1ad516dd09690cfbc83054f929b05240cc0c62fcea527f24e3fa202002899ac3,da50765e8835dbd8b0a21bd30478e2775a5afc3e81a6776bd5db4408265ddf0c
conv-49_qa_0,1,b_category,6850899105ab6998e400bc43ff5fbaf8bb521a2d353da797ddf98ea1e5919481,dccbe3dc4f5750d0cd4e10de9bbe9decd633d7fd1d1d47c1401190d985ad0e20,0,regenerate,4e6e8672f5ff094b14f989c25aa15fa50ac7fb98408563f72820ab5257ddbcfd,b0c79736a50b634deb3acf5730e62340ec674e6252f9adcb00e4d6c940106cef
conv-49_qa_1,1,b_category,4ae27283190503466540ae6b0027dde0fd7c5787b6ad0946e75d1b51fd4253d2,b71b9c4c7f2a79ae1db7d987b29e95c870a28cf354a5a60cdfe0888cac37fbc0,0,regenerate,b49bb31e91fd9a975662ffc85665c349111b2b7bf5cea3abe6359417bab2947f,2ac778363b1c980dfb36c2795462df5c450c675d4d870cc23398014de0edc357
conv-49_qa_10,3,b_category,bd89f093135a7017962c0c1f44e776e02ef0840ff40a49cafe800d04f0773cf3,ff09015212a68a741b0d6f47a2c2fdf7d9e10d783bfec81966affa8ebe2575a6,0,regenerate,bbd61c379270a30429a9f3232d6f53e3b815ac0822f01a7fe768e8fa442f3b03,1d7164dd986be3ca9a128a1f14aaf6a5c899c1c6a7183f02970aa8125a3d7d7b
conv-49_qa_100,4,b_category,183d68de94c50036783f916bf0944d797d345e95ce682ec17536f0c5aba26d7e,289d03130489275bdd243d51557b549969b0ffbcf74ee7c1d2e1fae1db8fa706,0,regenerate,67f0c79711c41ff147d2d213529e99ad04ab0ddd75ffae74f2b6092b3cd3a4f8,2d8c8611a9ea03927a4f38508fbeae9f4aded29ad9cdd415d78f9d6f6677cd54
