experiment,mode,query_id,seed_entity,hop,relation_path,latency_ms,raw_edges_from_db,returned_edges,cache_hit,error
B3_cache,HighDegree,q48,b3_hub_8,1,,0.6817,0,5000,1,0
B3_cache,HighDegree,q49,b3_hub_14,1,,0.8267,0,5000,1,0
B3_cache,HighDegree,q50,b3_normal_58,1,,10.4897,20,20,0,0
B3_cache,HighDegree,q51,b3_hub_19,1,,15.0014,0,5000,1,0
B3_cache,HighDegree,q52,b3_hub_9,1,,1.655,0,5000,1,0
B3_cache,HighDegree,q53,b3_normal_221,1,,8.8064,20,20,0,0
B3_cache,HighDegree,q54,b3_hub_11,1,,2.2187,0,5000,1,0
B3_cache,HighDegree,q55,b3_hub_5,1,,1.7562,0,5000,1,0
B3_cache,HighDegree,q56,b3_normal_336,1,,26.2198,20,20,0,0
B3_cache,HighDegree,q57,b3_hub_15,1,,2.9599,0,5000,1,0
B3_cache,HighDegree,q58,b3_hub_7,1,,25.6875,5000,5000,0,0
B3_cache,HighDegree,q59,b3_normal_260,1,,15.4735,20,20,0,0
B3_cache,HighDegree,q60,b3_hub_0,1,,55.631,5000,5000,0,0
B3_cache,HighDegree,q61,b3_hub_17,1,,3.1358,0,5000,1,0
B3_cache,HighDegree,q62,b3_normal_446,1,,22.0111,20,20,0,0
B3_cache,HighDegree,q63,b3_hub_17,1,,1.9793,0,5000,1,0
B3_cache,HighDegree,q64,b3_hub_14,1,,2.9645,0,5000,1,0
B3_cache,HighDegree,q65,b3_normal_160,1,,15.9638,20,20,0,0
B3_cache,HighDegree,q66,b3_hub_8,1,,3.145,0,5000,1,0
B3_cache,HighDegree,q67,b3_hub_3,1,,4.236,0,5000,1,0
B3_cache,HighDegree,q68,b3_normal_429,1,,18.0579,20,20,0,0
B3_cache,HighDegree,q69,b3_hub_13,1,,5.2575,0,5000,1,0
B3_cache,HighDegree,q70,b3_hub_1,1,,2.5463,0,5000,1,0
B3_cache,HighDegree,q71,b3_normal_21,1,,9.1036,20,20,0,0
B3_cache,HighDegree,q72,b3_hub_2,1,,86.3175,5000,5000,0,0
B3_cache,HighDegree,q73,b3_hub_3,1,,1.1673,0,5000,1,0
B3_cache,HighDegree,q74,b3_normal_312,1,,14.5183,20,20,0,0
B3_cache,HighDegree,q75,b3_hub_19,1,,1.143,0,5000,1,0
B3_cache,HighDegree,q76,b3_hub_10,1,,1.2402,0,5000,1,0
B3_cache,HighDegree,q77,b3_normal_459,1,,3.543,20,20,0,0
B3_cache,HighDegree,q78,b3_hub_2,1,,1.6717,0,5000,1,0
B3_cache,HighDegree,q79,b3_hub_4,1,,1.1294,0,5000,1,0
B3_cache,HighDegree,q80,b3_normal_183,1,,8.1471,20,20,0,0
B3_cache,HighDegree,q81,b3_hub_8,1,,1.2041,0,5000,1,0
B3_cache,HighDegree,q82,b3_hub_16,1,,1.2891,0,5000,1,0
B3_cache,HighDegree,q83,b3_normal_411,1,,8.0341,20,20,0,0
B3_cache,HighDegree,q84,b3_hub_17,1,,0.923,0,5000,1,0
B3_cache,HighDegree,q85,b3_hub_6,1,,30.2231,5000,5000,0,0
B3_cache,HighDegree,q86,b3_normal_378,1,,16.6599,20,20,0,0
B3_cache,HighDegree,q87,b3_hub_18,1,,1.7732,0,5000,1,0
B3_cache,HighDegree,q88,b3_hub_8,1,,1.1078,0,5000,1,0
B3_cache,HighDegree,q89,b3_normal_326,1,,20.3879,20,20,0,0
B3_cache,HighDegree,q90,b3_hub_14,1,,2.1078,0,5000,1,0
B3_cache,HighDegree,q91,b3_hub_11,1,,1.6203,0,5000,1,0
B3_cache,HighDegree,q92,b3_normal_160,1,,16.8741,20,20,0,0
B3_cache,HighDegree,q93,b3_hub_10,1,,1.9287,0,5000,1,0
B3_cache,HighDegree,q94,b3_hub_3,1,,1.4261,0,5000,1,0
B3_cache,HighDegree,q95,b3_normal_52,1,,5.6405,20,20,0,0
B3_cache,HighDegree,q96,b3_hub_16,1,,0.7634,0,5000,1,0
B3_cache,HighDegree,q97,b3_hub_15,1,,2.4177,0,5000,1,0
B3_cache,HighDegree,q98,b3_normal_322,1,,7.6442,20,20,0,0
B3_cache,HighDegree,q99,b3_hub_11,1,,1.4633,0,5000,1,0
B3_cache,HighDegree,q100,b3_hub_12,1,,0.9663,0,5000,1,0
B3_cache,HighDegree,q101,b3_normal_98,1,,8.5259,20,20,0,0
B3_cache,HighDegree,q102,b3_hub_18,1,,0.6519,0,5000,1,0
B3_cache,HighDegree,q103,b3_hub_12,1,,0.6283,0,5000,1,0
B3_cache,HighDegree,q104,b3_normal_255,1,,11.3867,20,20,0,0
B3_cache,HighDegree,q105,b3_hub_5,1,,0.8347,0,5000,1,0
B3_cache,HighDegree,q106,b3_hub_12,1,,1.796,0,5000,1,0
B3_cache,HighDegree,q107,b3_normal_308,1,,11.4567,20,20,0,0
B3_cache,HighDegree,q108,b3_hub_4,1,,1.5209,0,5000,1,0
B3_cache,HighDegree,q109,b3_hub_15,1,,2.151,0,5000,1,0
B3_cache,HighDegree,q110,b3_normal_291,1,,15.8021,20,20,0,0
B3_cache,HighDegree,q111,b3_hub_7,1,,1.3706,0,5000,1,0
B3_cache,HighDegree,q112,b3_hub_8,1,,0.9293,0,5000,1,0
B3_cache,HighDegree,q113,b3_normal_200,1,,7.82,20,20,0,0
B3_cache,HighDegree,q114,b3_hub_1,1,,1.7428,0,5000,1,0
B3_cache,HighDegree,q115,b3_hub_1,1,,1.3769,0,5000,1,0
B3_cache,HighDegree,q116,b3_normal_202,1,,19.6861,20,20,0,0
B3_cache,HighDegree,q117,b3_hub_14,1,,1.9644,0,5000,1,0
B3_cache,HighDegree,q118,b3_hub_1,1,,1.8014,0,5000,1,0
B3_cache,HighDegree,q119,b3_normal_371,1,,17.6795,20,20,0,0
B3_cache,HighDegree,q120,b3_hub_14,1,,1.6587,0,5000,1,0
B3_cache,HighDegree,q121,b3_hub_10,1,,1.0211,0,5000,1,0
B3_cache,HighDegree,q122,b3_normal_493,1,,7.098,20,20,0,0
B3_cache,HighDegree,q123,b3_hub_12,1,,1.184,0,5000,1,0
B3_cache,HighDegree,q124,b3_hub_1,1,,1.1844,0,5000,1,0
B3_cache,HighDegree,q125,b3_normal_360,1,,8.4799,20,20,0,0
B3_cache,HighDegree,q126,b3_hub_19,1,,0.6992,0,5000,1,0
B3_cache,HighDegree,q127,b3_hub_18,1,,0.6593,0,5000,1,0
B3_cache,HighDegree,q128,b3_normal_44,1,,12.2157,20,20,0,0
B3_cache,HighDegree,q129,b3_hub_10,1,,2.8266,0,5000,1,0
B3_cache,HighDegree,q130,b3_hub_19,1,,2.3542,0,5000,1,0
B3_cache,HighDegree,q131,b3_normal_402,1,,12.0012,20,20,0,0
B3_cache,HighDegree,q132,b3_hub_10,1,,1.2431,0,5000,1,0
B3_cache,HighDegree,q133,b3_hub_1,1,,0.8702,0,5000,1,0
B3_cache,HighDegree,q134,b3_normal_462,1,,11.6836,20,20,0,0
B3_cache,HighDegree,q135,b3_hub_6,1,,2.9351,0,5000,1,0
B3_cache,HighDegree,q136,b3_hub_14,1,,2.0677,0,5000,1,0
B3_cache,HighDegree,q137,b3_normal_294,1,,12.8252,20,20,0,0
B3_cache,HighDegree,q138,b3_hub_19,1,,2.6254,0,5000,1,0
B3_cache,HighDegree,q139,b3_hub_3,1,,2.0057,0,5000,1,0
B3_cache,HighDegree,q140,b3_normal_106,1,,18.2047,20,20,0,0
B3_cache,HighDegree,q141,b3_hub_13,1,,0.6621,0,5000,1,0
B3_cache,HighDegree,q142,b3_hub_4,1,,0.5575,0,5000,1,0
B3_cache,HighDegree,q143,b3_normal_247,1,,11.8736,20,20,0,0
B3_cache,HighDegree,q144,b3_hub_5,1,,0.6087,0,5000,1,0
B3_cache,HighDegree,q145,b3_hub_6,1,,0.5042,0,5000,1,0
B3_cache,HighDegree,q146,b3_normal_92,1,,15.8632,20,20,0,0
B3_cache,HighDegree,q147,b3_hub_1,1,,1.9179,0,5000,1,0
B3_cache,HighDegree,q148,b3_hub_19,1,,1.6093,0,5000,1,0
B3_cache,HighDegree,q149,b3_normal_286,1,,15.2014,20,20,0,0
B3_cache,HighDegree,q150,b3_hub_2,1,,0.8774,0,5000,1,0
B3_cache,HighDegree,q151,b3_hub_11,1,,0.7797,0,5000,1,0
B3_cache,HighDegree,q152,b3_normal_323,1,,9.4772,20,20,0,0
B3_cache,HighDegree,q153,b3_hub_9,1,,0.8186,0,5000,1,0
B3_cache,HighDegree,q154,b3_hub_19,1,,0.9376,0,5000,1,0
B3_cache,HighDegree,q155,b3_normal_277,1,,14.589,20,20,0,0
B3_cache,HighDegree,q156,b3_hub_7,1,,0.8407,0,5000,1,0
B3_cache,HighDegree,q157,b3_hub_14,1,,0.782,0,5000,1,0
B3_cache,HighDegree,q158,b3_normal_52,1,,8.6209,20,20,0,0
B3_cache,HighDegree,q159,b3_hub_2,1,,1.938,0,5000,1,0
B3_cache,HighDegree,q160,b3_hub_10,1,,2.024,0,5000,1,0
B3_cache,HighDegree,q161,b3_normal_285,1,,16.9424,20,20,0,0
B3_cache,HighDegree,q162,b3_hub_13,1,,1.2128,0,5000,1,0
B3_cache,HighDegree,q163,b3_hub_17,1,,0.9439,0,5000,1,0
B3_cache,HighDegree,q164,b3_normal_154,1,,8.0717,20,20,0,0
B3_cache,HighDegree,q165,b3_hub_6,1,,2.5628,0,5000,1,0
B3_cache,HighDegree,q166,b3_hub_10,1,,1.4993,0,5000,1,0
B3_cache,HighDegree,q167,b3_normal_39,1,,7.5392,20,20,0,0
B3_cache,HighDegree,q168,b3_hub_1,1,,2.5231,0,5000,1,0
B3_cache,HighDegree,q169,b3_hub_14,1,,1.2877,0,5000,1,0
B3_cache,HighDegree,q170,b3_normal_117,1,,20.2092,20,20,0,0
B3_cache,HighDegree,q171,b3_hub_7,1,,2.7821,0,5000,1,0
B3_cache,HighDegree,q172,b3_hub_8,1,,2.3087,0,5000,1,0
B3_cache,HighDegree,q173,b3_normal_184,1,,22.9956,20,20,0,0
B3_cache,HighDegree,q174,b3_hub_7,1,,2.6708,0,5000,1,0
B3_cache,HighDegree,q175,b3_hub_2,1,,2.5398,0,5000,1,0
B3_cache,HighDegree,q176,b3_normal_174,1,,12.7269,20,20,0,0
B3_cache,HighDegree,q177,b3_hub_0,1,,1.8468,0,5000,1,0
B3_cache,HighDegree,q178,b3_hub_17,1,,1.4082,0,5000,1,0
B3_cache,HighDegree,q179,b3_normal_280,1,,22.2457,20,20,0,0
B3_cache,HighDegree,q180,b3_hub_14,1,,2.4586,0,5000,1,0
B3_cache,HighDegree,q181,b3_hub_6,1,,3.436,0,5000,1,0
B3_cache,HighDegree,q182,b3_normal_461,1,,15.309,20,20,0,0
B3_cache,HighDegree,q183,b3_hub_10,1,,2.1584,0,5000,1,0
B3_cache,HighDegree,q184,b3_hub_16,1,,0.942,0,5000,1,0
B3_cache,HighDegree,q185,b3_normal_474,1,,18.2583,20,20,0,0
B3_cache,HighDegree,q186,b3_hub_18,1,,0.7105,0,5000,1,0
B3_cache,HighDegree,q187,b3_hub_18,1,,0.5315,0,5000,1,0
B3_cache,HighDegree,q188,b3_normal_143,1,,16.0922,20,20,0,0
B3_cache,HighDegree,q189,b3_hub_4,1,,1.3994,0,5000,1,0
B3_cache,HighDegree,q190,b3_hub_6,1,,1.6162,0,5000,1,0
B3_cache,HighDegree,q191,b3_normal_370,1,,19.892,20,20,0,0
B3_cache,HighDegree,q192,b3_hub_11,1,,1.6667,0,5000,1,0
B3_cache,HighDegree,q193,b3_hub_13,1,,1.1132,0,5000,1,0
B3_cache,HighDegree,q194,b3_normal_455,1,,5.4895,20,20,0,0
B3_cache,HighDegree,q195,b3_hub_16,1,,1.1215,0,5000,1,0
B3_cache,HighDegree,q196,b3_hub_7,1,,1.0718,0,5000,1,0
B3_cache,HighDegree,q197,b3_normal_105,1,,4.6907,20,20,0,0
B3_cache,HighDegree,q198,b3_hub_5,1,,1.8082,0,5000,1,0
B3_cache,HighDegree,q199,b3_hub_0,1,,1.7401,0,5000,1,0
B3_cache,HighDegree,q200,b3_normal_9,1,,20.6205,20,20,0,0
B3_cache,HighDegree,q201,b3_hub_10,1,,1.8278,0,5000,1,0
B3_cache,HighDegree,q202,b3_hub_3,1,,1.5876,0,5000,1,0
B3_cache,HighDegree,q203,b3_normal_156,1,,15.2062,20,20,0,0
B3_cache,HighDegree,q204,b3_hub_5,1,,1.1026,0,5000,1,0
B3_cache,HighDegree,q205,b3_hub_4,1,,0.906,0,5000,1,0
B3_cache,HighDegree,q206,b3_normal_398,1,,9.4503,20,20,0,0
B3_cache,HighDegree,q207,b3_hub_2,1,,0.8567,0,5000,1,0
B3_cache,HighDegree,q208,b3_hub_0,1,,0.9551,0,5000,1,0
B3_cache,HighDegree,q209,b3_normal_409,1,,10.2083,20,20,0,0
B3_cache,HighDegree,q210,b3_hub_2,1,,1.5776,0,5000,1,0
B3_cache,HighDegree,q211,b3_hub_12,1,,2.9643,0,5000,1,0
B3_cache,HighDegree,q212,b3_normal_359,1,,17.271,20,20,0,0
B3_cache,HighDegree,q213,b3_hub_15,1,,0.6072,0,5000,1,0
B3_cache,HighDegree,q214,b3_hub_15,1,,0.5094,0,5000,1,0
B3_cache,HighDegree,q215,b3_normal_162,1,,18.1497,20,20,0,0
B3_cache,HighDegree,q216,b3_hub_7,1,,1.7797,0,5000,1,0
B3_cache,HighDegree,q217,b3_hub_14,1,,1.645,0,5000,1,0
B3_cache,HighDegree,q218,b3_normal_190,1,,16.1766,20,20,0,0
B3_cache,HighDegree,q219,b3_hub_11,1,,1.8295,0,5000,1,0
B3_cache,HighDegree,q220,b3_hub_17,1,,2.4287,0,5000,1,0
B3_cache,HighDegree,q221,b3_normal_434,1,,12.2186,20,20,0,0
B3_cache,HighDegree,q222,b3_hub_14,1,,2.1441,0,5000,1,0
B3_cache,HighDegree,q223,b3_hub_11,1,,2.0167,0,5000,1,0
B3_cache,HighDegree,q224,b3_normal_329,1,,18.9523,20,20,0,0
B3_cache,HighDegree,q225,b3_hub_2,1,,1.4242,0,5000,1,0
B3_cache,HighDegree,q226,b3_hub_4,1,,1.1031,0,5000,1,0
B3_cache,HighDegree,q227,b3_normal_150,1,,6.9056,20,20,0,0
B3_cache,HighDegree,q228,b3_hub_12,1,,0.8462,0,5000,1,0
B3_cache,HighDegree,q229,b3_hub_17,1,,0.9445,0,5000,1,0
B3_cache,HighDegree,q230,b3_normal_38,1,,10.0384,20,20,0,0
B3_cache,HighDegree,q231,b3_hub_3,1,,1.4333,0,5000,1,0
B3_cache,HighDegree,q232,b3_hub_8,1,,1.1435,0,5000,1,0
B3_cache,HighDegree,q233,b3_normal_369,1,,7.922,20,20,0,0
B3_cache,HighDegree,q234,b3_hub_3,1,,1.4578,0,5000,1,0
B3_cache,HighDegree,q235,b3_hub_4,1,,2.3524,0,5000,1,0
B3_cache,HighDegree,q236,b3_normal_132,1,,9.436,20,20,0,0
B3_cache,HighDegree,q237,b3_hub_10,1,,1.2253,0,5000,1,0
B3_cache,HighDegree,q238,b3_hub_13,1,,0.973,0,5000,1,0
B3_cache,HighDegree,q239,b3_normal_460,1,,17.4813,20,20,0,0
B3_cache,HighDegree,q240,b3_hub_10,1,,0.6731,0,5000,1,0
B3_cache,HighDegree,q241,b3_hub_6,1,,0.5638,0,5000,1,0
B3_cache,HighDegree,q242,b3_normal_95,1,,12.1228,20,20,0,0
B3_cache,HighDegree,q243,b3_hub_10,1,,0.5897,0,5000,1,0
B3_cache,HighDegree,q244,b3_hub_9,1,,0.6269,0,5000,1,0
B3_cache,HighDegree,q245,b3_normal_466,1,,15.3452,20,20,0,0
B3_cache,HighDegree,q246,b3_hub_12,1,,1.3513,0,5000,1,0
B3_cache,HighDegree,q247,b3_hub_13,1,,1.2662,0,5000,1,0
B3_cache,HighDegree,q248,b3_normal_458,1,,6.0555,20,20,0,0
B3_cache,HighDegree,q249,b3_hub_4,1,,3.2292,0,5000,1,0
B3_cache,HighDegree,q250,b3_hub_3,1,,2.4805,0,5000,1,0
B3_cache,HighDegree,q251,b3_normal_407,1,,20.4731,20,20,0,0
B3_cache,HighDegree,q252,b3_hub_13,1,,2.5703,0,5000,1,0
B3_cache,HighDegree,q253,b3_hub_12,1,,2.2863,0,5000,1,0
B3_cache,HighDegree,q254,b3_normal_112,1,,19.2776,20,20,0,0
B3_cache,HighDegree,q255,b3_hub_10,1,,3.5465,0,5000,1,0
B3_cache,HighDegree,q256,b3_hub_16,1,,0.9966,0,5000,1,0
B3_cache,HighDegree,q257,b3_normal_197,1,,3.2485,20,20,0,0
B3_cache,HighDegree,q258,b3_hub_17,1,,1.0218,0,5000,1,0
B3_cache,HighDegree,q259,b3_hub_10,1,,1.1782,0,5000,1,0
B3_cache,HighDegree,q260,b3_normal_61,1,,9.1326,20,20,0,0
B3_cache,HighDegree,q261,b3_hub_14,1,,1.1029,0,5000,1,0
B3_cache,HighDegree,q262,b3_hub_19,1,,0.9485,0,5000,1,0
B3_cache,HighDegree,q263,b3_normal_242,1,,12.4041,20,20,0,0
B3_cache,HighDegree,q264,b3_hub_5,1,,1.1503,0,5000,1,0
B3_cache,HighDegree,q265,b3_hub_13,1,,0.9723,0,5000,1,0
B3_cache,HighDegree,q266,b3_normal_499,1,,5.2121,20,20,0,0
B3_cache,HighDegree,q267,b3_hub_17,1,,1.0881,0,5000,1,0
B3_cache,HighDegree,q268,b3_hub_2,1,,1.0614,0,5000,1,0
B3_cache,HighDegree,q269,b3_normal_289,1,,11.3795,20,20,0,0
B3_cache,HighDegree,q270,b3_hub_15,1,,1.1771,0,5000,1,0
B3_cache,HighDegree,q271,b3_hub_12,1,,1.3571,0,5000,1,0
B3_cache,HighDegree,q272,b3_normal_149,1,,7.3841,20,20,0,0
B3_cache,HighDegree,q273,b3_hub_13,1,,1.2435,0,5000,1,0
B3_cache,HighDegree,q274,b3_hub_11,1,,1.0017,0,5000,1,0
B3_cache,HighDegree,q275,b3_normal_209,1,,10.2878,20,20,0,0
B3_cache,HighDegree,q276,b3_hub_12,1,,1.0779,0,5000,1,0
B3_cache,HighDegree,q277,b3_hub_17,1,,1.0422,0,5000,1,0
B3_cache,HighDegree,q278,b3_normal_50,1,,10.2433,20,20,0,0
B3_cache,HighDegree,q279,b3_hub_13,1,,1.7142,0,5000,1,0
B3_cache,HighDegree,q280,b3_hub_5,1,,1.2304,0,5000,1,0
B3_cache,HighDegree,q281,b3_normal_137,1,,5.9927,20,20,0,0
B3_cache,HighDegree,q282,b3_hub_16,1,,1.3381,0,5000,1,0
B3_cache,HighDegree,q283,b3_hub_9,1,,0.9712,0,5000,1,0
B3_cache,HighDegree,q284,b3_normal_56,1,,10.766,20,20,0,0
B3_cache,HighDegree,q285,b3_hub_4,1,,1.4732,0,5000,1,0
B3_cache,HighDegree,q286,b3_hub_3,1,,0.9812,0,5000,1,0
B3_cache,HighDegree,q287,b3_normal_327,1,,9.2776,20,20,0,0
B3_cache,HighDegree,q288,b3_hub_3,1,,1.1851,0,5000,1,0
B3_cache,HighDegree,q289,b3_hub_7,1,,1.1004,0,5000,1,0
B3_cache,HighDegree,q290,b3_normal_314,1,,6.7644,20,20,0,0
B3_cache,HighDegree,q291,b3_hub_4,1,,1.4037,0,5000,1,0
B3_cache,HighDegree,q292,b3_hub_13,1,,0.9293,0,5000,1,0
B3_cache,HighDegree,q293,b3_normal_148,1,,9.5092,20,20,0,0
B3_cache,HighDegree,q294,b3_hub_0,1,,0.9603,0,5000,1,0
B3_cache,HighDegree,q295,b3_hub_14,1,,1.7819,0,5000,1,0
B3_cache,HighDegree,q296,b3_normal_485,1,,11.4718,20,20,0,0
B3_cache,HighDegree,q297,b3_hub_18,1,,1.0601,0,5000,1,0
B3_cache,HighDegree,q298,b3_hub_3,1,,0.9029,0,5000,1,0
B3_cache,HighDegree,q299,b3_normal_315,1,,7.2333,20,20,0,0
B3_cache,HighDegree,q300,b3_hub_12,1,,1.0887,0,5000,1,0
B3_cache,HighDegree,q301,b3_hub_6,1,,0.9951,0,5000,1,0
B3_cache,HighDegree,q302,b3_normal_14,1,,9.1454,20,20,0,0
B3_cache,HighDegree,q303,b3_hub_5,1,,2.1182,0,5000,1,0
B3_cache,HighDegree,q304,b3_hub_8,1,,1.1819,0,5000,1,0
B3_cache,HighDegree,q305,b3_normal_193,1,,8.987,20,20,0,0
B3_cache,HighDegree,q306,b3_hub_6,1,,1.2328,0,5000,1,0
B3_cache,HighDegree,q307,b3_hub_9,1,,1.247,0,5000,1,0
B3_cache,HighDegree,q308,b3_normal_393,1,,8.2718,20,20,0,0
B3_cache,HighDegree,q309,b3_hub_18,1,,1.1799,0,5000,1,0
B3_cache,HighDegree,q310,b3_hub_5,1,,1.1196,0,5000,1,0
B3_cache,HighDegree,q311,b3_normal_480,1,,8.6514,20,20,0,0
B3_cache,HighDegree,q312,b3_hub_16,1,,1.5138,0,5000,1,0
B3_cache,HighDegree,q313,b3_hub_10,1,,0.9934,0,5000,1,0
B3_cache,HighDegree,q314,b3_normal_263,1,,8.5046,20,20,0,0
B3_cache,HighDegree,q315,b3_hub_6,1,,1.4997,0,5000,1,0
B3_cache,HighDegree,q316,b3_hub_18,1,,0.9817,0,5000,1,0
B3_cache,HighDegree,q317,b3_normal_0,1,,9.5337,20,20,0,0
B3_cache,HighDegree,q318,b3_hub_19,1,,1.2466,0,5000,1,0
B3_cache,HighDegree,q319,b3_hub_19,1,,1.0371,0,5000,1,0
B3_cache,HighDegree,q320,b3_normal_165,1,,9.3384,20,20,0,0
B3_cache,HighDegree,q321,b3_hub_5,1,,0.6163,0,5000,1,0
B3_cache,HighDegree,q322,b3_hub_15,1,,0.5992,0,5000,1,0
B3_cache,HighDegree,q323,b3_normal_23,1,,16.9639,20,20,0,0
B3_cache,HighDegree,q324,b3_hub_8,1,,2.8049,0,5000,1,0
B3_cache,HighDegree,q325,b3_hub_18,1,,2.004,0,5000,1,0
B3_cache,HighDegree,q326,b3_normal_265,1,,15.6326,20,20,0,0
B3_cache,HighDegree,q327,b3_hub_17,1,,1.6539,0,5000,1,0
B3_cache,HighDegree,q328,b3_hub_2,1,,1.1676,0,5000,1,0
B3_cache,HighDegree,q329,b3_normal_111,1,,8.1376,20,20,0,0
B3_cache,HighDegree,q330,b3_hub_8,1,,1.3572,0,5000,1,0
B3_cache,HighDegree,q331,b3_hub_17,1,,0.9021,0,5000,1,0
B3_cache,HighDegree,q332,b3_normal_494,1,,9.3436,20,20,0,0
B3_cache,HighDegree,q333,b3_hub_5,1,,2.7602,0,5000,1,0
B3_cache,HighDegree,q334,b3_hub_17,1,,3.7892,0,5000,1,0
B3_cache,HighDegree,q335,b3_normal_261,1,,12.8182,20,20,0,0
B3_cache,HighDegree,q336,b3_hub_6,1,,1.2997,0,5000,1,0
B3_cache,HighDegree,q337,b3_hub_0,1,,1.1872,0,5000,1,0
B3_cache,HighDegree,q338,b3_normal_258,1,,7.1786,20,20,0,0
B3_cache,HighDegree,q339,b3_hub_16,1,,1.2337,0,5000,1,0
B3_cache,HighDegree,q340,b3_hub_3,1,,0.8951,0,5000,1,0
B3_cache,HighDegree,q341,b3_normal_62,1,,10.6961,20,20,0,0
B3_cache,HighDegree,q342,b3_hub_16,1,,1.8513,0,5000,1,0
B3_cache,HighDegree,q343,b3_hub_2,1,,1.8152,0,5000,1,0
B3_cache,HighDegree,q344,b3_normal_207,1,,17.4663,20,20,0,0
B3_cache,HighDegree,q345,b3_hub_17,1,,1.6543,0,5000,1,0
B3_cache,HighDegree,q346,b3_hub_8,1,,2.4479,0,5000,1,0
B3_cache,HighDegree,q347,b3_normal_121,1,,18.8221,20,20,0,0
B3_cache,HighDegree,q348,b3_hub_1,1,,1.3061,0,5000,1,0
B3_cache,HighDegree,q349,b3_hub_17,1,,2.6305,0,5000,1,0
B3_cache,HighDegree,q350,b3_normal_282,1,,21.5314,20,20,0,0
B3_cache,HighDegree,q351,b3_hub_8,1,,2.3405,0,5000,1,0
B3_cache,HighDegree,q352,b3_hub_19,1,,2.2077,0,5000,1,0
B3_cache,HighDegree,q353,b3_normal_176,1,,17.6058,20,20,0,0
B3_cache,HighDegree,q354,b3_hub_10,1,,1.3673,0,5000,1,0
B3_cache,HighDegree,q355,b3_hub_2,1,,0.9492,0,5000,1,0
B3_cache,HighDegree,q356,b3_normal_271,1,,5.7053,20,20,0,0
B3_cache,HighDegree,q357,b3_hub_4,1,,0.7973,0,5000,1,0
B3_cache,HighDegree,q358,b3_hub_11,1,,0.8047,0,5000,1,0
B3_cache,HighDegree,q359,b3_normal_177,1,,11.9854,20,20,0,0
B3_cache,HighDegree,q360,b3_hub_4,1,,0.9204,0,5000,1,0
B3_cache,HighDegree,q361,b3_hub_11,1,,0.9353,0,5000,1,0
B3_cache,HighDegree,q362,b3_normal_210,1,,7.9926,20,20,0,0
B3_cache,HighDegree,q363,b3_hub_8,1,,1.4225,0,5000,1,0
B3_cache,HighDegree,q364,b3_hub_12,1,,1.8886,0,5000,1,0
B3_cache,HighDegree,q365,b3_normal_46,1,,18.85,20,20,0,0
B3_cache,HighDegree,q366,b3_hub_9,1,,1.3429,0,5000,1,0
B3_cache,HighDegree,q367,b3_hub_19,1,,0.9444,0,5000,1,0
B3_cache,HighDegree,q368,b3_normal_459,1,,4.4374,20,20,0,0
B3_cache,HighDegree,q369,b3_hub_17,1,,1.1845,0,5000,1,0
B3_cache,HighDegree,q370,b3_hub_3,1,,0.748,0,5000,1,0
B3_cache,HighDegree,q371,b3_normal_452,1,,8.4239,20,20,0,0
B3_cache,HighDegree,q372,b3_hub_8,1,,0.6917,0,5000,1,0
B3_cache,HighDegree,q373,b3_hub_0,1,,0.7422,0,5000,1,0
B3_cache,HighDegree,q374,b3_normal_349,1,,13.8781,20,20,0,0
B3_cache,HighDegree,q375,b3_hub_6,1,,1.645,0,5000,1,0
B3_cache,HighDegree,q376,b3_hub_9,1,,2.2391,0,5000,1,0
B3_cache,HighDegree,q377,b3_normal_377,1,,23.8864,20,20,0,0
B3_cache,HighDegree,q378,b3_hub_18,1,,1.697,0,5000,1,0
B3_cache,HighDegree,q379,b3_hub_5,1,,2.6169,0,5000,1,0
B3_cache,HighDegree,q380,b3_normal_100,1,,19.4815,20,20,0,0
B3_cache,HighDegree,q381,b3_hub_15,1,,3.72,0,5000,1,0
B3_cache,HighDegree,q382,b3_hub_18,1,,1.7902,0,5000,1,0
B3_cache,HighDegree,q383,b3_normal_223,1,,8.0699,20,20,0,0
B3_cache,HighDegree,q384,b3_hub_16,1,,1.1513,0,5000,1,0
B3_cache,HighDegree,q385,b3_hub_18,1,,0.895,0,5000,1,0
B3_cache,HighDegree,q386,b3_normal_86,1,,10.339,20,20,0,0
B3_cache,HighDegree,q387,b3_hub_6,1,,0.8341,0,5000,1,0
B3_cache,HighDegree,q388,b3_hub_5,1,,0.7456,0,5000,1,0
B3_cache,HighDegree,q389,b3_normal_400,1,,14.165,20,20,0,0
B3_cache,HighDegree,q390,b3_hub_13,1,,1.4646,0,5000,1,0
B3_cache,HighDegree,q391,b3_hub_11,1,,1.0125,0,5000,1,0
B3_cache,HighDegree,q392,b3_normal_233,1,,3.1545,20,20,0,0
B3_cache,HighDegree,q393,b3_hub_4,1,,0.6246,0,5000,1,0
B3_cache,HighDegree,q394,b3_hub_7,1,,1.4474,0,5000,1,0
B3_cache,HighDegree,q395,b3_normal_349,1,,10.477,20,20,0,0
B3_cache,HighDegree,q396,b3_hub_19,1,,0.6238,0,5000,1,0
B3_cache,HighDegree,q397,b3_hub_1,1,,2.1126,0,5000,1,0
B3_cache,HighDegree,q398,b3_normal_22,1,,15.2197,20,20,0,0
B3_cache,HighDegree,q399,b3_hub_2,1,,1.1154,0,5000,1,0
