query_id,ranking_mismatch,score_mismatch,first_mismatch_rank,official_memory_id,rebuilt_memory_id,max_abs_score_diff_for_same_ranked_ids
conv-47_qa_114,0,1,,conv-47_session_19_D19:16,conv-47_session_19_D19:16,0.03715340805259215
conv-47_qa_115,0,1,,conv-47_session_20_D20:17,conv-47_session_20_D20:17,0.045649697654157606
conv-47_qa_116,0,1,,conv-47_session_21_D21:16,conv-47_session_21_D21:16,0.04116666584906081
conv-47_qa_117,0,1,,conv-47_session_28_D28:29,conv-47_session_28_D28:29,0.018848069304721937
conv-47_qa_118,0,1,,conv-47_session_21_D21:5,conv-47_session_21_D21:5,0.023592905246961227
conv-47_qa_119,0,1,,conv-47_session_22_D22:11,conv-47_session_22_D22:11,0.035932010740445275
conv-47_qa_120,0,1,,conv-47_session_23_D23:8,conv-47_session_23_D23:8,0.033513931240222394
conv-47_qa_121,0,1,,conv-47_session_23_D23:3,conv-47_session_23_D23:3,0.040812691643153265
conv-47_qa_122,0,1,,conv-47_session_23_D23:13,conv-47_session_23_D23:13,0.036927767755400964
conv-47_qa_123,0,1,,conv-47_session_23_D23:13,conv-47_session_23_D23:13,0.04228865475125243
conv-47_qa_124,0,1,,conv-47_session_23_D23:13,conv-47_session_23_D23:13,0.05265147480639065
conv-47_qa_125,0,1,,conv-47_session_23_D23:13,conv-47_session_23_D23:13,0.05257994350226891
conv-47_qa_126,0,1,,conv-47_session_31_D31:4,conv-47_session_31_D31:4,0.029362892989253098
conv-47_qa_127,0,1,,conv-47_session_24_D24:4,conv-47_session_24_D24:4,0.025864347915772523
conv-47_qa_128,0,1,,conv-47_session_24_D24:6,conv-47_session_24_D24:6,0.03659554850596258
conv-47_qa_129,0,1,,conv-47_session_24_D24:13,conv-47_session_24_D24:13,0.02789694540269627
conv-47_qa_130,0,1,,conv-47_session_24_D24:14,conv-47_session_24_D24:14,0.037638597136654184
conv-47_qa_131,0,1,,conv-47_session_24_D24:15,conv-47_session_24_D24:15,0.05598525476983163
conv-47_qa_132,0,1,,conv-47_session_25_D25:7,conv-47_session_25_D25:7,0.04309731441097053
conv-47_qa_133,0,1,,conv-47_session_25_D25:7,conv-47_session_25_D25:7,0.04095101425918379
conv-47_qa_134,0,1,,conv-47_session_25_D25:13,conv-47_session_25_D25:13,0.056377066828859235
conv-47_qa_135,0,1,,conv-47_session_26_D26:1,conv-47_session_26_D26:1,0.03463161053487074
conv-47_qa_136,0,1,,conv-47_session_26_D26:4,conv-47_session_26_D26:4,0.04255415039445687
conv-47_qa_137,0,1,,conv-47_session_26_D26:9,conv-47_session_26_D26:9,0.04281124312870421
conv-47_qa_138,0,1,,conv-47_session_1_D1:21,conv-47_session_1_D1:21,0.023959747872046577
conv-47_qa_139,0,1,,conv-47_session_28_D28:26,conv-47_session_28_D28:26,0.03689290199491557
conv-47_qa_140,0,1,,conv-47_session_28_D28:3,conv-47_session_28_D28:3,0.03831104152294218
conv-47_qa_141,0,1,,conv-47_session_29_D29:2,conv-47_session_29_D29:2,0.03418068504818006
conv-47_qa_142,0,1,,conv-47_session_4_D4:3,conv-47_session_4_D4:3,0.02652881597731982
conv-47_qa_143,0,1,,conv-47_session_29_D29:8,conv-47_session_29_D29:8,0.03945701381976363
conv-47_qa_144,0,1,,conv-47_session_29_D29:8,conv-47_session_29_D29:8,0.05167428092086013
conv-47_qa_145,0,1,,conv-47_session_29_D29:10,conv-47_session_29_D29:10,0.04066262545559862
conv-47_qa_146,0,1,,conv-47_session_30_D30:14,conv-47_session_30_D30:14,0.029049022823552928
conv-47_qa_147,0,1,,conv-47_session_30_D30:14,conv-47_session_30_D30:14,0.03690633082790118
conv-47_qa_148,0,1,,conv-47_session_31_D31:2,conv-47_session_31_D31:2,0.03182626160264723
conv-47_qa_149,0,1,,conv-47_session_31_D31:20,conv-47_session_31_D31:20,0.02876690978506602
conv-49_qa_0,0,1,,conv-49_session_18_D18:2,conv-49_session_18_D18:2,0.020958724800820505
conv-49_qa_1,0,1,,conv-49_session_6_D6:3,conv-49_session_6_D6:3,0.015013002026946776
conv-49_qa_2,0,1,,conv-49_session_1_D1:2,conv-49_session_1_D1:2,0.01839363065726074
conv-49_qa_3,0,1,,conv-49_session_18_D18:1,conv-49_session_18_D18:1,0.034698655357663366
conv-49_qa_4,0,1,,conv-49_session_2_D2:10,conv-49_session_2_D2:10,0.01825131087081
conv-49_qa_5,0,1,,conv-49_session_23_D23:23,conv-49_session_23_D23:23,0.02007514378239339
conv-49_qa_6,0,1,,conv-49_session_8_D8:26,conv-49_session_8_D8:26,0.01314749575430385
conv-49_qa_7,0,1,,conv-49_session_13_D13:6,conv-49_session_13_D13:6,0.038429902669858684
conv-49_qa_8,0,1,,conv-49_session_1_D1:10,conv-49_session_1_D1:10,0.02758049548226804
conv-49_qa_9,0,1,,conv-49_session_2_D2:1,conv-49_session_2_D2:1,0.033617477092464654
conv-49_qa_10,0,1,,conv-49_session_13_D13:13,conv-49_session_13_D13:13,0.011957605811054428
conv-49_qa_11,0,1,,conv-49_session_2_D2:7,conv-49_session_2_D2:7,0.024880776829570017
conv-49_qa_12,0,1,,conv-49_session_2_D2:6,conv-49_session_2_D2:6,0.025567389109484306
conv-49_qa_13,0,1,,conv-49_session_3_D3:1,conv-49_session_3_D3:1,0.0568140452300776
conv-49_qa_14,0,1,,conv-49_session_23_D23:19,conv-49_session_23_D23:19,0.017834279531270703
conv-49_qa_15,0,1,,conv-49_session_13_D13:2,conv-49_session_13_D13:2,0.02587691222098698
conv-49_qa_16,0,1,,conv-49_session_22_D22:19,conv-49_session_22_D22:19,0.03320499132067889
conv-49_qa_17,0,1,,conv-49_session_4_D4:1,conv-49_session_4_D4:1,0.03899726458269148
conv-49_qa_18,0,1,,conv-49_session_7_D7:5,conv-49_session_7_D7:5,0.02375278760226962
conv-49_qa_19,0,1,,conv-49_session_20_D20:9,conv-49_session_20_D20:9,0.016670025863847693
conv-49_qa_20,0,1,,conv-49_session_4_D4:6,conv-49_session_4_D4:6,0.02407611763710582
conv-49_qa_21,0,1,,conv-49_session_5_D5:1,conv-49_session_5_D5:1,0.037540722439599605
conv-49_qa_22,0,1,,conv-49_session_21_D21:4,conv-49_session_21_D21:4,0.01304956581976735
conv-49_qa_23,0,1,,conv-49_session_4_D4:15,conv-49_session_4_D4:15,0.03709437186443143
conv-49_qa_24,0,1,,conv-49_session_19_D19:11,conv-49_session_19_D19:11,0.035205869878760065
conv-49_qa_25,0,1,,conv-49_session_7_D7:11,conv-49_session_7_D7:11,0.023470814468601553
conv-49_qa_26,0,1,,conv-49_session_5_D5:9,conv-49_session_5_D5:9,0.03166459813033695
conv-49_qa_27,0,1,,conv-49_session_4_D4:3,conv-49_session_4_D4:3,0.018067270942383473
conv-49_qa_28,0,1,,conv-49_session_17_D17:4,conv-49_session_17_D17:4,0.013514082505043712
conv-49_qa_29,0,1,,conv-49_session_5_D5:1,conv-49_session_5_D5:1,0.04277551057760398
conv-49_qa_30,0,1,,conv-49_session_6_D6:1,conv-49_session_6_D6:1,0.042598914876562866
conv-49_qa_31,0,1,,conv-49_session_2_D2:7,conv-49_session_2_D2:7,0.03141389497826941
conv-49_qa_32,0,1,,conv-49_session_10_D10:5,conv-49_session_10_D10:5,0.014378201992978346
conv-49_qa_33,0,1,,conv-49_session_6_D6:15,conv-49_session_6_D6:15,0.032753756818966195
conv-49_qa_34,0,1,,conv-49_session_20_D20:3,conv-49_session_20_D20:3,0.036009521087112084
conv-49_qa_35,0,1,,conv-49_session_7_D7:1,conv-49_session_7_D7:1,0.03914480541609988
conv-49_qa_36,0,1,,conv-49_session_7_D7:7,conv-49_session_7_D7:7,0.026646444089206245
conv-49_qa_37,0,1,,conv-49_session_8_D8:6,conv-49_session_8_D8:6,0.022014623137818212
conv-49_qa_38,0,1,,conv-49_session_8_D8:22,conv-49_session_8_D8:22,0.033844520197058525
conv-49_qa_39,0,1,,conv-49_session_24_D24:12,conv-49_session_24_D24:12,0.041448044596291034
conv-49_qa_40,0,1,,conv-49_session_8_D8:14,conv-49_session_8_D8:14,0.02306711632296965
conv-49_qa_41,0,1,,conv-49_session_8_D8:17,conv-49_session_8_D8:17,0.030970772477946884
conv-49_qa_42,0,1,,conv-49_session_1_D1:15,conv-49_session_1_D1:15,0.017056660321949302
conv-49_qa_43,0,1,,conv-49_session_7_D7:12,conv-49_session_7_D7:12,0.014867872299719753
conv-49_qa_44,0,1,,conv-49_session_8_D8:19,conv-49_session_8_D8:19,0.032479128205814334
conv-49_qa_45,0,1,,conv-49_session_23_D23:23,conv-49_session_23_D23:23,0.025301018187621427
conv-49_qa_46,0,1,,conv-49_session_20_D20:6,conv-49_session_20_D20:6,0.019042118568100674
conv-49_qa_47,0,1,,conv-49_session_8_D8:27,conv-49_session_8_D8:27,0.03980335311135663
conv-49_qa_48,0,1,,conv-49_session_9_D9:1,conv-49_session_9_D9:1,0.030696562846363573
conv-49_qa_49,0,1,,conv-49_session_23_D23:12,conv-49_session_23_D23:12,0.024020400429017652
conv-49_qa_50,0,1,,conv-49_session_1_D1:10,conv-49_session_1_D1:10,0.03982346743846943
conv-49_qa_51,0,1,,conv-49_session_2_D2:7,conv-49_session_2_D2:7,0.03402242817226009
conv-49_qa_52,0,1,,conv-49_session_16_D16:24,conv-49_session_16_D16:24,0.02152554107597826
conv-49_qa_53,0,1,,conv-49_session_11_D11:11,conv-49_session_11_D11:11,0.036295739176245956
conv-49_qa_54,0,1,,conv-49_session_17_D17:2,conv-49_session_17_D17:2,0.01608163564991627
conv-49_qa_55,0,1,,conv-49_session_13_D13:13,conv-49_session_13_D13:13,0.03824933475798398
conv-49_qa_56,0,1,,conv-49_session_11_D11:16,conv-49_session_11_D11:16,0.02612834075005832
conv-49_qa_57,0,1,,conv-49_session_20_D20:15,conv-49_session_20_D20:15,0.021676815831522145
conv-49_qa_58,0,1,,conv-49_session_12_D12:2,conv-49_session_12_D12:2,0.04827165989962179
conv-49_qa_59,0,1,,conv-49_session_13_D13:10,conv-49_session_13_D13:10,0.03557455376607077
conv-49_qa_60,0,1,,conv-49_session_4_D4:15,conv-49_session_4_D4:15,0.02784643390773489
conv-49_qa_61,0,1,,conv-49_session_13_D13:5,conv-49_session_13_D13:5,0.024140098171864022
conv-49_qa_62,0,1,,conv-49_session_2_D2:7,conv-49_session_2_D2:7,0.015045486572271782
conv-49_qa_63,0,1,,conv-49_session_14_D14:1,conv-49_session_14_D14:1,0.0483246678171696
conv-49_qa_64,0,1,,conv-49_session_20_D20:8,conv-49_session_20_D20:8,0.02785913112815752
conv-49_qa_65,0,1,,conv-49_session_16_D16:18,conv-49_session_16_D16:18,0.028711064829896493
conv-49_qa_66,0,1,,conv-49_session_16_D16:12,conv-49_session_16_D16:12,0.0382496182810117
conv-49_qa_67,0,1,,conv-49_session_22_D22:1,conv-49_session_22_D22:1,0.019998909047885816
conv-49_qa_68,0,1,,conv-49_session_23_D23:24,conv-49_session_23_D23:24,0.016927713115021836
conv-49_qa_69,0,1,,conv-49_session_23_D23:2,conv-49_session_23_D23:2,0.02043977601792779
conv-49_qa_70,0,1,,conv-49_session_22_D22:4,conv-49_session_22_D22:4,0.025869939093503547
conv-49_qa_71,0,1,,conv-49_session_23_D23:20,conv-49_session_23_D23:20,0.020473334146817734
conv-49_qa_72,0,1,,conv-49_session_20_D20:1,conv-49_session_20_D20:1,0.03279229779237092
conv-49_qa_73,0,1,,conv-49_session_19_D19:11,conv-49_session_19_D19:11,0.053466199082373045
conv-49_qa_74,0,1,,conv-49_session_20_D20:3,conv-49_session_20_D20:3,0.056661138075496
conv-49_qa_75,0,1,,conv-49_session_23_D23:1,conv-49_session_23_D23:1,0.03839051795917747
conv-49_qa_76,0,1,,conv-49_session_21_D21:17,conv-49_session_21_D21:17,0.029440782906893226
conv-49_qa_77,0,1,,conv-49_session_21_D21:2,conv-49_session_21_D21:2,0.014894542621193052
conv-49_qa_78,0,1,,conv-49_session_23_D23:1,conv-49_session_23_D23:1,0.029323189942470407
conv-49_qa_79,0,1,,conv-49_session_23_D23:23,conv-49_session_23_D23:23,0.04146533890501036
conv-49_qa_80,0,1,,conv-49_session_25_D25:2,conv-49_session_25_D25:2,0.03240451079710782
conv-49_qa_81,0,1,,conv-49_session_11_D11:8,conv-49_session_11_D11:8,0.031019144267076193
conv-49_qa_82,0,1,,conv-49_session_10_D10:6,conv-49_session_10_D10:6,0.021403980298801084
conv-49_qa_83,0,1,,conv-49_session_1_D1:4,conv-49_session_1_D1:4,0.04366037465654493
conv-49_qa_84,0,1,,conv-49_session_1_D1:15,conv-49_session_1_D1:15,0.031995668314877435
conv-49_qa_85,0,1,,conv-49_session_1_D1:14,conv-49_session_1_D1:14,0.05431277305941684
conv-49_qa_86,0,1,,conv-49_session_20_D20:12,conv-49_session_20_D20:12,0.02328628548884515
conv-49_qa_87,0,1,,conv-49_session_2_D2:1,conv-49_session_2_D2:1,0.02858775054188989
conv-49_qa_88,0,1,,conv-49_session_2_D2:2,conv-49_session_2_D2:2,0.0434811504487147
conv-49_qa_89,0,1,,conv-49_session_4_D4:7,conv-49_session_4_D4:7,0.023563788264757246
conv-49_qa_90,0,1,,conv-49_session_4_D4:7,conv-49_session_4_D4:7,0.037666024743435056
conv-49_qa_91,0,1,,conv-49_session_4_D4:7,conv-49_session_4_D4:7,0.037037876044283546
conv-49_qa_92,0,1,,conv-49_session_3_D3:16,conv-49_session_3_D3:16,0.04983945273823753
conv-49_qa_93,0,1,,conv-49_session_9_D9:4,conv-49_session_9_D9:4,0.024579704433815408
conv-49_qa_94,0,1,,conv-49_session_4_D4:8,conv-49_session_4_D4:8,0.04349073729686914
conv-49_qa_95,0,1,,conv-49_session_5_D5:9,conv-49_session_5_D5:9,0.015321099802571014
conv-49_qa_96,0,1,,conv-49_session_5_D5:17,conv-49_session_5_D5:17,0.03199508484821756
conv-49_qa_97,0,1,,conv-49_session_5_D5:17,conv-49_session_5_D5:17,0.028078152498788977
conv-49_qa_98,0,1,,conv-49_session_6_D6:6,conv-49_session_6_D6:6,0.0400464023220195
conv-49_qa_99,0,1,,conv-49_session_6_D6:15,conv-49_session_6_D6:15,0.048219547662432305
conv-49_qa_100,0,1,,conv-49_session_6_D6:13,conv-49_session_6_D6:13,0.027905625114095223
conv-49_qa_101,0,1,,conv-49_session_7_D7:2,conv-49_session_7_D7:2,0.03139011606845887
conv-49_qa_102,0,1,,conv-49_session_7_D7:6,conv-49_session_7_D7:6,0.029066636947459035
conv-49_qa_103,0,1,,conv-49_session_8_D8:11,conv-49_session_8_D8:11,0.020621363878023047
conv-49_qa_104,0,1,,conv-49_session_23_D23:15,conv-49_session_23_D23:15,0.012745504281026054
conv-49_qa_105,0,1,,conv-49_session_8_D8:18,conv-49_session_8_D8:18,0.021284156133745125
conv-49_qa_106,0,1,,conv-49_session_8_D8:14,conv-49_session_8_D8:14,0.025240774236390262
conv-49_qa_107,0,1,,conv-49_session_8_D8:18,conv-49_session_8_D8:18,0.03346209617020257
conv-49_qa_108,0,1,,conv-49_session_8_D8:20,conv-49_session_8_D8:20,0.04044822071121201
conv-49_qa_109,0,1,,conv-49_session_16_D16:24,conv-49_session_16_D16:24,0.01245870185405118
conv-49_qa_110,0,1,,conv-49_session_9_D9:6,conv-49_session_9_D9:6,0.014304070896218768
conv-49_qa_111,0,1,,conv-49_session_11_D11:3,conv-49_session_11_D11:3,0.035636671520896446
conv-49_qa_112,0,1,,conv-49_session_11_D11:3,conv-49_session_11_D11:3,0.035034126165335966
conv-49_qa_113,0,1,,conv-49_session_10_D10:8,conv-49_session_10_D10:8,0.03056043505593653
conv-49_qa_114,0,1,,conv-49_session_8_D8:14,conv-49_session_8_D8:14,0.02960772675614587
conv-49_qa_115,0,1,,conv-49_session_11_D11:3,conv-49_session_11_D11:3,0.028687134922122937
conv-49_qa_116,0,1,,conv-49_session_21_D21:15,conv-49_session_21_D21:15,0.013975620983541326
conv-49_qa_117,0,1,,conv-49_session_11_D11:16,conv-49_session_11_D11:16,0.027242961729693427
conv-49_qa_118,0,1,,conv-49_session_3_D3:16,conv-49_session_3_D3:16,0.02920689683070954
conv-49_qa_119,0,1,,conv-49_session_1_D1:10,conv-49_session_1_D1:10,0.028101512859797673
conv-49_qa_120,0,1,,conv-49_session_12_D12:4,conv-49_session_12_D12:4,0.04503906290269022
conv-49_qa_121,0,1,,conv-49_session_13_D13:10,conv-49_session_13_D13:10,0.04754388136410359
conv-49_qa_122,0,1,,conv-49_session_14_D14:1,conv-49_session_14_D14:1,0.015551490951905889
conv-49_qa_123,0,1,,conv-49_session_21_D21:10,conv-49_session_21_D21:10,0.014482867960136758
conv-49_qa_124,0,1,,conv-49_session_12_D12:6,conv-49_session_12_D12:6,0.013392433259776793
conv-49_qa_125,0,1,,conv-49_session_15_D15:8,conv-49_session_15_D15:8,0.023128480375797622
conv-49_qa_126,0,1,,conv-49_session_16_D16:10,conv-49_session_16_D16:10,0.03495379322713532
conv-49_qa_127,0,1,,conv-49_session_6_D6:3,conv-49_session_6_D6:3,0.0226039378873506
conv-49_qa_128,0,1,,conv-49_session_17_D17:18,conv-49_session_17_D17:18,0.0601320416275799
conv-49_qa_129,0,1,,conv-49_session_18_D18:1,conv-49_session_18_D18:1,0.03452444618589334
conv-49_qa_130,0,1,,conv-49_session_18_D18:1,conv-49_session_18_D18:1,0.023078670987357164
conv-49_qa_131,0,1,,conv-49_session_18_D18:7,conv-49_session_18_D18:7,0.029259041640581795
conv-49_qa_132,0,1,,conv-49_session_18_D18:10,conv-49_session_18_D18:10,0.042049394248157235
conv-49_qa_133,0,1,,conv-49_session_19_D19:1,conv-49_session_19_D19:1,0.024619129382528637
conv-49_qa_134,0,1,,conv-49_session_19_D19:11,conv-49_session_19_D19:11,0.044807881779015624
conv-49_qa_135,0,1,,conv-49_session_23_D23:12,conv-49_session_23_D23:12,0.02480599094679725
conv-49_qa_136,0,1,,conv-49_session_20_D20:9,conv-49_session_20_D20:9,0.045556248180100845
conv-49_qa_137,0,1,,conv-49_session_20_D20:17,conv-49_session_20_D20:17,0.05356939896114454
conv-49_qa_138,0,1,,conv-49_session_21_D21:9,conv-49_session_21_D21:9,0.028783092467349558
conv-49_qa_139,0,1,,conv-49_session_21_D21:20,conv-49_session_21_D21:20,0.03539592859349039
conv-49_qa_140,0,1,,conv-49_session_21_D21:16,conv-49_session_21_D21:16,0.013051405767000368
conv-49_qa_141,0,1,,conv-49_session_21_D21:10,conv-49_session_21_D21:10,0.05102565338056397
conv-49_qa_142,0,1,,conv-49_session_21_D21:16,conv-49_session_21_D21:16,0.014814214064695408
conv-49_qa_143,0,1,,conv-49_session_16_D16:8,conv-49_session_16_D16:8,0.022871958690859007
conv-49_qa_144,0,1,,conv-49_session_22_D22:1,conv-49_session_22_D22:1,0.04058884677114971
conv-49_qa_145,0,1,,conv-49_session_22_D22:17,conv-49_session_22_D22:17,0.026560538918204646
conv-49_qa_146,0,1,,conv-49_session_23_D23:1,conv-49_session_23_D23:1,0.02810631834666877
conv-49_qa_147,0,1,,conv-49_session_9_D9:1,conv-49_session_9_D9:1,0.030418302497906335
conv-49_qa_148,0,1,,conv-49_session_8_D8:28,conv-49_session_8_D8:28,0.02258641071031553
conv-49_qa_149,0,1,,conv-49_session_24_D24:13,conv-49_session_24_D24:13,0.040933675392982316
conv-49_qa_150,0,1,,conv-49_session_24_D24:17,conv-49_session_24_D24:17,0.03360117935819584
conv-49_qa_151,0,1,,conv-49_session_24_D24:18,conv-49_session_24_D24:18,0.03353151599062043
conv-49_qa_152,0,1,,conv-49_session_10_D10:7,conv-49_session_10_D10:7,0.02070414706089707
conv-49_qa_153,0,1,,conv-49_session_25_D25:8,conv-49_session_25_D25:8,0.028853299076309735
conv-49_qa_154,0,1,,conv-49_session_25_D25:2,conv-49_session_25_D25:2,0.029067474892757517
conv-49_qa_155,0,1,,conv-49_session_25_D25:10,conv-49_session_25_D25:10,0.05521683784770115
conv-50_qa_0,0,1,,conv-50_session_14_D14:5,conv-50_session_14_D14:5,0.017387780995221425
conv-50_qa_1,0,1,,conv-50_session_2_D2:1,conv-50_session_2_D2:1,0.018201502186812712
conv-50_qa_2,0,1,,conv-50_session_2_D2:10,conv-50_session_2_D2:10,0.03826765145027844
conv-50_qa_3,0,1,,conv-50_session_2_D2:10,conv-50_session_2_D2:10,0.03207885802460808
conv-50_qa_4,1,1,5,conv-50_session_3_D3:9,conv-50_session_21_D21:1,0.021692835988623482
conv-50_qa_5,0,1,,conv-50_session_22_D22:8,conv-50_session_22_D22:8,0.03711596513323956
conv-50_qa_6,0,1,,conv-50_session_25_D25:13,conv-50_session_25_D25:13,0.018245658240653606
conv-50_qa_7,0,1,,conv-50_session_4_D4:3,conv-50_session_4_D4:3,0.022698896271824864
conv-50_qa_8,0,1,,conv-50_session_4_D4:1,conv-50_session_4_D4:1,0.037842302180553844
conv-50_qa_9,0,1,,conv-50_session_6_D6:3,conv-50_session_6_D6:3,0.0436162560070672
conv-50_qa_10,0,1,,conv-50_session_6_D6:3,conv-50_session_6_D6:3,0.027316829173748225
conv-50_qa_11,0,1,,conv-50_session_20_D20:2,conv-50_session_20_D20:2,0.02434271558505907
conv-50_qa_12,0,1,,conv-50_session_24_D24:11,conv-50_session_24_D24:11,0.026050172344298073
conv-50_qa_13,0,1,,conv-50_session_16_D16:4,conv-50_session_16_D16:4,0.01453647112358114
conv-50_qa_14,0,1,,conv-50_session_8_D8:1,conv-50_session_8_D8:1,0.04283942088252779
conv-50_qa_15,0,1,,conv-50_session_1_D1:16,conv-50_session_1_D1:16,0.025030842120461028
conv-50_qa_16,0,1,,conv-50_session_8_D8:10,conv-50_session_8_D8:10,0.04877574259900275
conv-50_qa_17,0,1,,conv-50_session_28_D28:19,conv-50_session_28_D28:19,0.023669954100900892
conv-50_qa_18,0,1,,conv-50_session_9_D9:3,conv-50_session_9_D9:3,0.03812181754071142
conv-50_qa_19,0,1,,conv-50_session_24_D24:12,conv-50_session_24_D24:12,0.02203891392858459
conv-50_qa_20,0,1,,conv-50_session_25_D25:15,conv-50_session_25_D25:15,0.03454343585360764
conv-50_qa_21,0,1,,conv-50_session_12_D12:11,conv-50_session_12_D12:11,0.02166362757422924
conv-50_qa_22,0,1,,conv-50_session_12_D12:11,conv-50_session_12_D12:11,0.04970052998909047
conv-50_qa_23,0,1,,conv-50_session_7_D7:6,conv-50_session_7_D7:6,0.02716849948888722
conv-50_qa_24,0,1,,conv-50_session_22_D22:5,conv-50_session_22_D22:5,0.027729631717601677
conv-50_qa_25,0,1,,conv-50_session_15_D15:1,conv-50_session_15_D15:1,0.051685059268332445
conv-50_qa_26,0,1,,conv-50_session_15_D15:12,conv-50_session_15_D15:12,0.03876200148456599
conv-50_qa_27,0,1,,conv-50_session_1_D1:13,conv-50_session_1_D1:13,0.026952405763407405
conv-50_qa_28,0,1,,conv-50_session_5_D5:7,conv-50_session_5_D5:7,0.02690472297042179
conv-50_qa_29,0,1,,conv-50_session_7_D7:6,conv-50_session_7_D7:6,0.018954704353601803
conv-50_qa_30,0,1,,conv-50_session_28_D28:40,conv-50_session_28_D28:40,0.022705310539635093
conv-50_qa_31,0,1,,conv-50_session_24_D24:5,conv-50_session_24_D24:5,0.022011357638730633
conv-50_qa_32,0,1,,conv-50_session_14_D14:1,conv-50_session_14_D14:1,0.03814237552981137
conv-50_qa_33,0,1,,conv-50_session_14_D14:1,conv-50_session_14_D14:1,0.036091503897267785
conv-50_qa_34,0,1,,conv-50_session_14_D14:1,conv-50_session_14_D14:1,0.026846911065402157
conv-50_qa_35,0,1,,conv-50_session_17_D17:6,conv-50_session_17_D17:6,0.04474740869046734
conv-50_qa_36,0,1,,conv-50_session_18_D18:1,conv-50_session_18_D18:1,0.02535888707166878
conv-50_qa_37,0,1,,conv-50_session_14_D14:4,conv-50_session_14_D14:4,0.01717527974032107
conv-50_qa_38,0,1,,conv-50_session_19_D19:2,conv-50_session_19_D19:2,0.03166916857807234
conv-50_qa_39,0,1,,conv-50_session_4_D4:21,conv-50_session_4_D4:21,0.026052952728543577
conv-50_qa_40,0,1,,conv-50_session_28_D28:36,conv-50_session_28_D28:36,0.021424020717880854
conv-50_qa_41,0,1,,conv-50_session_29_D29:2,conv-50_session_29_D29:2,0.03468326934762178
conv-50_qa_42,0,1,,conv-50_session_26_D26:1,conv-50_session_26_D26:1,0.021490309062081714
conv-50_qa_43,0,1,,conv-50_session_27_D27:5,conv-50_session_27_D27:5,0.027306193465514994
conv-50_qa_44,0,1,,conv-50_session_21_D21:1,conv-50_session_21_D21:1,0.04647473111066347
conv-50_qa_45,0,1,,conv-50_session_29_D29:8,conv-50_session_29_D29:8,0.016969475388424637
conv-50_qa_46,0,1,,conv-50_session_7_D7:6,conv-50_session_7_D7:6,0.023343110516204302
conv-50_qa_47,0,1,,conv-50_session_1_D1:2,conv-50_session_1_D1:2,0.030366859322422002
conv-50_qa_48,0,1,,conv-50_session_1_D1:12,conv-50_session_1_D1:12,0.01756289462466909
conv-50_qa_49,0,1,,conv-50_session_12_D12:4,conv-50_session_12_D12:4,0.022353158496349224
conv-50_qa_50,0,1,,conv-50_session_12_D12:7,conv-50_session_12_D12:7,0.021491002343752008
conv-50_qa_51,0,1,,conv-50_session_15_D15:4,conv-50_session_15_D15:4,0.0252979817443717
conv-50_qa_52,0,1,,conv-50_session_24_D24:17,conv-50_session_24_D24:17,0.027618310551728698
conv-50_qa_53,0,1,,conv-50_session_29_D29:7,conv-50_session_29_D29:7,0.02436297254026032
conv-50_qa_54,0,1,,conv-50_session_28_D28:33,conv-50_session_28_D28:33,0.039790657914602345
conv-50_qa_55,0,1,,conv-50_session_26_D26:1,conv-50_session_26_D26:1,0.045397490405797214
conv-50_qa_56,0,1,,conv-50_session_18_D18:8,conv-50_session_18_D18:8,0.016125946557915105
conv-50_qa_57,0,1,,conv-50_session_22_D22:5,conv-50_session_22_D22:5,0.024899618711688998
conv-50_qa_58,0,1,,conv-50_session_13_D13:3,conv-50_session_13_D13:3,0.03150304527318282
conv-50_qa_59,0,1,,conv-50_session_23_D23:16,conv-50_session_23_D23:16,0.017233767569639458
conv-50_qa_60,0,1,,conv-50_session_4_D4:26,conv-50_session_4_D4:26,0.022675069420094562
conv-50_qa_61,0,1,,conv-50_session_21_D21:4,conv-50_session_21_D21:4,0.042685250025892074
conv-50_qa_62,0,1,,conv-50_session_14_D14:1,conv-50_session_14_D14:1,0.04337854889265902
conv-50_qa_63,0,1,,conv-50_session_16_D16:15,conv-50_session_16_D16:15,0.023921263603018605
conv-50_qa_64,0,1,,conv-50_session_15_D15:9,conv-50_session_15_D15:9,0.014150100139233013
conv-50_qa_65,0,1,,conv-50_session_27_D27:7,conv-50_session_27_D27:7,0.03516685011795184
conv-50_qa_66,0,1,,conv-50_session_14_D14:1,conv-50_session_14_D14:1,0.019613779075051685
conv-50_qa_67,0,1,,conv-50_session_2_D2:17,conv-50_session_2_D2:17,0.020979480239212922
conv-50_qa_68,0,1,,conv-50_session_28_D28:10,conv-50_session_28_D28:10,0.023677367955645234
conv-50_qa_69,0,1,,conv-50_session_30_D30:5,conv-50_session_30_D30:5,0.02346155109684256
conv-50_qa_70,0,1,,conv-50_session_30_D30:2,conv-50_session_30_D30:2,0.042986115428773175
conv-50_qa_71,0,1,,conv-50_session_1_D1:15,conv-50_session_1_D1:15,0.026333579248381866
conv-50_qa_72,0,1,,conv-50_session_2_D2:8,conv-50_session_2_D2:8,0.0192162717703086
conv-50_qa_73,0,1,,conv-50_session_2_D2:8,conv-50_session_2_D2:8,0.021868661772981746
conv-50_qa_74,0,1,,conv-50_session_3_D3:7,conv-50_session_3_D3:7,0.052349255529177796
